feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
32,88,1158081,0,false,0,0,0,0.0,12,15,0,13,20,0,19,14,0.0,0.0,0.0,false
39,259,196903,0,false,2,0,2,0.00003674174,2007,148,548,11,9,2,39,80,0.013422819,0.000996016,2.0,false
76,0,1182187,0,false,55,0,13,0.000051458952,28268,932,9268,12,8,2,40,90,0.058949623,0.0019455941,55.0,false
40,0,882429,0,false,45,0,12,0.00008296412,12884,824,8248,12,12,2,40,93,0.054545455,0.003492433,45.0,false
103,192,914128,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
37,119,380661,0,false,17,0,10,0.000087556364,5942,498,5270,11,9,2,39,88,0.034068137,0.0028605082,17.0,false
106,197,899858,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
106,194,985194,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
87,185,850283,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
116,193,1174747,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
89,181,433179,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
38,176,258805,0,false,7,0,6,0.000070564514,2748,300,5496,11,9,2,39,84,0.023255814,0.0025463805,7.0,false
37,142,200907,0,false,2,0,2,0.00003562903,1889,148,2821,11,9,2,39,80,0.013422819,0.0010582011,2.0,false
39,172,199572,0,false,2,0,2,0.000043371092,1824,154,467,11,9,2,39,80,0.012903226,0.0010958904,2.0,false
39,465,200759,0,false,2,0,2,0.000035836387,2070,148,752,11,9,2,39,80,0.013422819,0.0009657171,2.0,false
41,1075,767709,0,false,54,0,32,0.00012142163,13994,1393,16139,11,9,2,39,110,0.038737446,0.0038585209,54.0,false
97,191,1217342,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
92,0,1210447,0,false,23,0,24,0.00006801588,12474,653,6620,12,12,2,40,105,0.035168197,0.0018436874,23.0,false
55,93,2972912,0,false,0,0,0,0.0,12,15,0,14,23,0,19,16,0.0,0.0,0.0,false
116,189,99362,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
115,194,835242,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
42,305,313543,0,false,14,0,8,0.00009621938,3798,447,9582,11,9,2,39,86,0.03125,0.0036851803,14.0,false
115,197,932208,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
111,202,1217541,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
115,190,901570,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
38,188,201439,0,false,2,0,2,0.00003548843,1961,146,484,11,9,2,39,80,0.013605442,0.001019368,2.0,false
37,216,201872,0,false,2,0,2,0.000035446916,1991,148,518,11,9,2,39,80,0.013422819,0.001004016,2.0,false
100,200,680946,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
115,195,796136,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
73,199,789242,0,false,0,0,0,0.0,12,15,0,14,24,0,21,16,0.0,0.0,0.0,false
98,194,1030350,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
87,133,461238,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
37,127,201165,0,false,2,0,2,0.000035556062,1894,148,2730,11,9,2,39,80,0.013422819,0.001055409,2.0,false
34,56,201431,0,false,2,0,2,0.000035448673,1810,148,2466,11,9,2,39,80,0.013422819,0.0011043622,2.0,false
37,83,224038,0,false,4,0,3,0.000055175795,2368,194,3729,11,9,2,39,81,0.020512821,0.0016884762,4.0,false
36,0,197215,0,false,1,0,1,0.000042613032,1954,147,1738,10,8,2,40,80,0.006756757,0.00051150896,1.0,false
41,187,689916,0,false,30,0,32,0.00011292516,9341,1279,14534,11,9,2,40,110,0.0234375,0.0032113038,30.0,false
89,202,744716,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
113,198,665082,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
103,195,1013070,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
38,100,235787,0,false,3,0,4,0.00007309366,2640,255,4853,11,9,2,40,83,0.01171875,0.0011359333,3.0,false
91,196,894495,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
59,98,1347194,0,false,29,0,13,0.000035419405,32262,824,9679,13,9,2,39,93,0.035151515,0.0008988625,29.0,false
38,74,331394,0,false,13,0,13,0.00012423086,4080,617,6332,11,9,2,40,92,0.021035599,0.0031854936,13.0,false
107,188,922459,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
101,200,893951,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
89,192,681420,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
49,158,756486,0,false,30,0,32,0.00012196557,10906,1445,15232,11,9,2,40,110,0.020746889,0.002750527,30.0,false
115,197,776826,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
105,194,854375,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
88,191,735072,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
117,199,781013,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
41,129,556629,0,false,21,0,22,0.00012629654,8826,1049,12567,11,9,2,40,101,0.02,0.0023790642,21.0,false
115,203,1144805,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
35,133,243505,0,false,4,0,5,0.00008572837,2940,293,5605,11,9,2,40,84,0.013605442,0.0013600816,4.0,false
37,0,780591,0,false,30,0,32,0.00013425326,13315,1517,15305,10,8,2,40,110,0.019762846,0.002252929,30.0,false
105,129,438486,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
105,201,1576837,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
98,194,1547972,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
94,197,887190,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
101,195,856147,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
77,195,2045969,0,false,0,0,0,0.0,12,15,0,14,23,0,19,16,0.0,0.0,0.0,false
32,85,1299496,0,false,0,0,0,0.0,12,15,0,13,20,0,19,14,0.0,0.0,0.0,false
40,0,1054042,0,false,23,0,22,0.00007583717,11258,637,5949,12,12,2,39,105,0.036050156,0.0020428102,23.0,false
96,197,594662,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
88,199,896692,0,false,0,0,0,0.0,12,15,0,14,23,0,21,16,0.0,0.0,0.0,false
50,338,405940,0,false,10,0,11,0.00009261028,5331,570,13490,11,9,2,40,90,0.017513135,0.0018754689,10.0,false
115,198,924781,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
119,196,950759,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
86,162,760462,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
112,195,848355,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
58,0,1217139,0,false,29,2,14,0.00004453919,31234,855,9136,12,8,2,39,94,0.033878505,0.00092844566,29.0,false
38,99,702467,0,false,30,0,32,0.0001448957,11529,1516,17411,11,9,2,40,110,0.019775873,0.002601908,30.0,false
39,393,779492,0,false,30,0,32,0.000119369506,12089,1473,16951,11,9,2,40,110,0.02035278,0.0024813896,30.0,false
118,194,841073,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
77,201,924952,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
115,200,806326,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
109,195,809325,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
40,243,450274,0,false,13,0,14,0.00010517675,7368,704,8020,11,9,2,40,93,0.018439716,0.0017641471,13.0,false
102,194,782054,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
109,196,1664889,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
108,194,945146,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
43,109,255286,0,false,4,0,5,0.00007036272,3079,287,6001,11,9,2,40,84,0.013888889,0.0012987013,4.0,false
74,195,570436,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
109,192,952500,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
77,100,466282,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
33,667,210056,0,false,1,0,2,0.000039585408,2313,157,946,11,9,2,40,81,0.006329114,0.00043215213,1.0,false
40,236,253380,0,false,4,0,5,0.00008243004,3188,296,6287,11,9,2,40,84,0.013468013,0.0012543116,4.0,false
65,0,1489586,0,false,29,3,13,0.000032442964,38178,811,10333,12,8,2,39,93,0.035714287,0.0007595799,29.0,false
60,0,1177407,0,false,29,2,13,0.000046125795,30138,850,9562,12,8,2,39,93,0.034077555,0.00096220843,29.0,false
57,121,2271296,0,false,29,2,13,0.000031844324,62333,1000,9805,13,9,2,39,93,0.02897103,0.00046523567,29.0,false
43,0,1156189,0,false,31,2,20,0.00007605578,24534,989,11234,12,12,2,39,103,0.031313132,0.0012635011,31.0,false
42,325,508349,0,false,16,0,17,0.00011607402,7371,872,10089,11,9,2,40,96,0.018327607,0.0021703744,16.0,false
39,455,351044,0,false,9,0,10,0.00010328054,4602,530,12088,11,9,2,40,89,0.016949153,0.0019552466,9.0,false
112,194,1137044,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
40,166,739778,0,false,30,0,32,0.00013946265,12781,1515,17922,11,9,2,40,110,0.019788919,0.0023470505,30.0,false
36,298,361999,0,false,10,0,11,0.00011186713,4888,571,12612,11,9,2,40,90,0.017482517,0.0020454081,10.0,false
80,201,775982,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
75,195,838650,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
121,197,721407,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
118,202,1068389,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
114,194,713852,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
85,192,717231,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
99,195,826930,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
77,202,691280,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
37,443,704173,0,false,30,0,32,0.00013642565,13263,1421,16416,11,9,2,40,110,0.021097047,0.002261761,30.0,false
94,201,468134,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
95,195,642735,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
92,200,845662,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
92,179,469228,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
34,167,354934,0,false,9,0,10,0.00010848561,4439,538,5858,11,9,2,40,89,0.016697587,0.002027027,9.0,false
37,268,201108,0,false,1,0,2,0.00004184013,1965,157,567,11,9,2,40,81,0.006329114,0.000508647,1.0,false
40,162,198552,0,false,1,0,2,0.000042540218,1905,157,2812,11,9,2,40,81,0.006329114,0.00052465894,1.0,false
37,349,750972,0,false,30,0,32,0.00012427171,12137,1437,18046,11,9,2,40,110,0.02086231,0.002471577,30.0,false
35,891,430371,0,false,27,0,27,0.00015942671,5593,1078,22402,11,9,2,40,105,0.02502317,0.0048265997,27.0,false
37,501,197623,0,false,1,0,2,0.00004262151,2053,157,820,11,9,2,40,80,0.006329114,0.00048685493,1.0,false
56,0,1164336,0,false,29,2,13,0.00004296589,30974,816,9734,12,8,2,41,92,0.035495717,0.0009362389,29.0,false
95,199,1019877,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
45,165,197789,0,false,1,0,2,0.000042407923,1906,157,2923,11,9,2,40,80,0.006329114,0.00052438385,1.0,false
81,198,725349,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
45,412,275655,0,false,5,0,6,0.00008776387,3160,352,7949,11,9,2,40,84,0.014164306,0.0015817779,5.0,false
34,0,387040,0,false,0,0,0,0.0,12,15,0,12,18,0,21,14,0.0,0.0,0.0,false
52,0,42960,0,false,0,0,0,0.0,12,15,0,12,18,0,19,14,0.0,0.0,0.0,false
43,0,798277,0,false,0,0,0,0.0,12,15,0,12,18,0,21,14,0.0,0.0,0.0,false
57,197,1040885,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
87,188,461461,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
105,202,767732,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
49,201,599709,3,false,0,0,3,0.00003373718,10445,330,4038,17,15,2,41,87,0.0,0.0,0.0,false
37,615,762503,0,false,30,0,32,0.00013120758,9096,1404,16606,11,9,2,40,110,0.021352313,0.0032977904,30.0,false
97,197,912055,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
97,197,911969,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
46,167,196520,0,false,1,0,2,0.000042765503,1957,157,2926,11,9,2,40,80,0.006329114,0.00051072525,1.0,false
35,698,781143,0,false,30,0,32,0.00013459958,11548,1542,19169,11,9,2,40,109,0.019442644,0.0025976275,30.0,false
84,200,663384,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
115,190,794830,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
107,145,1723561,0,false,0,0,0,0.0,12,15,0,14,23,0,19,16,0.0,0.0,0.0,false
32,50,685937,0,false,21,0,20,0.00044895525,1760,2227,15039,13,13,0,223,95,0.009425494,0.011925043,21.0,false
130,198,667619,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
98,192,727646,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
95,139,460312,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
119,196,656760,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
88,202,682940,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
115,193,940912,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
51,0,591797,0,false,0,0,0,0.0,12,15,0,12,18,0,21,14,0.0,0.0,0.0,false
36,0,647700,0,false,0,0,0,0.0,12,15,0,12,18,0,21,14,0.0,0.0,0.0,false
111,188,442495,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
98,196,833670,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
40,190,342674,0,false,10,0,11,0.00011269232,5256,556,7182,11,9,2,40,89,0.017953321,0.0019022257,10.0,false
38,336,452032,0,false,16,0,17,0.00012213337,7182,824,10636,11,9,2,40,95,0.01939394,0.0022274815,16.0,false
72,0,609406,0,false,14,2,6,0.000056932757,11839,469,3940,12,8,2,41,86,0.029787235,0.0011824324,14.0,false
48,0,1547999,0,false,33,2,21,0.00005933164,34085,1050,11463,12,12,2,41,105,0.03139867,0.0009681394,33.0,false
37,57,343072,0,false,10,0,11,0.00011220983,4894,538,6130,11,9,2,40,89,0.018552875,0.002042901,10.0,false
91,195,875122,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
104,192,627578,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
114,187,461384,0,false,0,0,0,0.0,12,15,0,15,24,0,21,16,0.0,0.0,0.0,false
34,328,569974,0,false,23,0,24,0.00012329804,9854,1112,13929,11,9,2,40,102,0.020664869,0.0023338406,23.0,false
46,287,328225,0,false,8,0,9,0.00008912391,4352,470,10840,11,9,2,40,87,0.016985139,0.001837813,8.0,false
36,202,234720,0,false,3,0,4,0.000067442255,2539,247,5368,11,9,2,40,82,0.012096774,0.0011811024,3.0,false
99,199,757103,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
45,0,654433,0,false,0,0,0,0.0,12,15,0,12,18,0,21,14,0.0,0.0,0.0,false
32,52,624506,0,false,0,0,0,0.0,12,15,0,13,20,0,21,14,0.0,0.0,0.0,false
116,197,807117,0,false,0,0,0,0.0,12,15,0,15,25,0,21,16,0.0,0.0,0.0,false
38,73,1601257,0,false,34,2,24,0.00006587663,34482,1166,12397,13,13,2,41,108,0.029134532,0.0009859931,34.0,false
37,262,764484,0,false,30,0,32,0.000096156975,13763,1259,16088,11,9,2,40,109,0.023809524,0.002179599,30.0,false
46,0,1477368,0,false,34,2,22,0.000063049985,32543,1071,11928,12,12,2,41,106,0.031716418,0.0010447394,34.0,false
49,90,330982,0,false,5,229,11,0.0010245447,2059,1110,3149,26,13,2,23,22,0.00450045,0.0024271845,5.0,false
86,144,315553,0,false,5,229,11,0.0011108856,1959,1111,3173,26,13,2,23,22,0.004496403,0.0025510204,5.0,false
45,86,329590,0,false,5,228,11,0.0010314032,2109,1099,3068,26,13,2,23,22,0.0045454544,0.0023696683,5.0,false
51,92,342403,0,false,5,228,11,0.0009700407,2232,1110,3079,26,13,2,23,22,0.00450045,0.0022391402,5.0,false
81,139,313098,0,false,5,229,11,0.0011252915,2015,1100,2979,26,13,2,23,22,0.004541326,0.0024801588,5.0,false
44,85,336478,0,false,5,229,11,0.0009973436,2398,1102,2909,26,13,2,23,22,0.0045330916,0.0020842017,5.0,false
44,85,330510,0,false,5,229,11,0.0010266282,2283,1107,2938,26,13,2,23,22,0.0045126355,0.002189142,5.0,false
62,96,316290,0,false,5,229,11,0.0011051426,2109,1116,3422,26,13,2,23,22,0.0044762758,0.0023696683,5.0,false
67,101,325016,0,false,5,229,11,0.0010564703,2118,1110,3295,26,13,2,23,22,0.00450045,0.0023596035,5.0,false
56,97,297793,0,false,5,218,9,0.0011846604,2096,1043,2572,26,13,2,22,22,0.004789272,0.0023843586,5.0,false
50,88,321706,0,false,5,227,11,0.001073565,1867,1100,2837,26,13,2,23,22,0.004541326,0.0026766595,5.0,false
44,78,314204,0,false,5,228,11,0.001116341,2101,1097,3081,26,13,2,23,22,0.004553734,0.002378687,5.0,false
59,97,321057,0,false,5,228,11,0.0010777593,2068,1116,3219,26,13,2,23,22,0.0044762758,0.0024166263,5.0,false
44,85,313399,0,false,5,228,11,0.0011213482,1864,1107,2882,26,13,2,23,22,0.0045126355,0.0026809652,5.0,false
66,173,257558,17,true,5,201,1,0.0018890033,1940,1084,6351,29,16,2,22,23,0.004608295,0.0025759917,0.2777778,false
101,172,252487,15,true,5,204,1,0.001852479,2081,1056,2493,29,16,2,22,23,0.004730369,0.002401537,0.3125,false
57,157,250126,25,true,5,203,2,0.0018003151,2802,1037,6438,29,16,2,22,23,0.004816956,0.0017838031,0.1923077,false
59,157,255333,43,true,5,202,6,0.0015865723,3504,1078,8756,29,16,2,22,23,0.0046339203,0.0014265336,0.11363637,false
37,70,293944,0,false,5,232,11,0.0012736922,1962,1123,3008,26,13,2,22,22,0.0044483985,0.0025471218,5.0,false
40,66,295898,0,false,5,232,11,0.0012588343,2072,1134,3399,26,13,2,22,22,0.004405286,0.0024119634,5.0,false
60,97,370146,0,false,4,286,10,0.0011179808,2972,1282,3462,26,13,2,22,22,0.003117693,0.0013454423,4.0,false
58,95,387486,0,false,4,286,10,0.0010414406,3300,1280,3539,26,13,2,22,22,0.0031225604,0.001211754,4.0,false
60,97,370746,0,false,4,286,10,0.0011154773,3165,1278,0,26,13,2,22,22,0.0031274434,0.0012634238,4.0,false
44,78,308221,0,false,5,229,11,0.001153377,1793,1098,2546,26,13,2,23,22,0.0045495904,0.002787068,5.0,false
83,147,361684,0,false,5,224,10,0.00088686665,1710,1082,1905,26,13,2,23,22,0.0046168054,0.0029222677,5.0,false
43,43,322196,0,false,5,229,11,0.0010698322,2086,1112,3211,26,13,2,23,22,0.004492363,0.0023957833,5.0,false
42,42,326504,0,false,5,229,11,0.0010465566,2071,1102,2833,26,13,2,23,22,0.0045330916,0.0024131273,5.0,false
39,39,318688,0,false,5,229,11,0.0010892447,1904,1108,2945,26,13,2,23,22,0.004508566,0.002624672,5.0,false
57,165,265396,28,true,5,207,3,0.001734755,2614,1167,10621,30,16,2,22,23,0.004280822,0.0019120459,0.1724138,false
37,153,231944,0,false,7,37,7,0.0007586091,3311,830,10814,4,33,1,6,37,0.008423586,0.0021135265,7.0,false
84,148,283568,0,false,1,88,10,0.0004608413,1677,765,2495,4,32,1,6,25,0.001305483,0.00059594755,1.0,false
87,151,257669,0,false,1,83,10,0.0005173256,1262,721,1923,4,32,1,6,25,0.0013850415,0.00079176563,1.0,false
62,80,255703,0,false,1,84,10,0.00052229676,1015,758,1372,4,32,1,6,25,0.0013175231,0.000984252,1.0,false
43,52,226384,0,false,1,89,10,0.0006050827,1281,718,2515,4,32,1,6,25,0.0013908206,0.0007800312,1.0,false
88,152,265013,0,false,1,81,10,0.0005008417,1367,715,2188,4,32,1,6,25,0.001396648,0.00073099416,1.0,false
68,86,225856,0,false,1,87,8,0.00060858787,921,750,1679,4,32,1,6,25,0.0013315579,0.0010845987,1.0,false
93,157,267432,0,false,1,83,10,0.0004934008,1412,710,2275,4,32,1,6,25,0.0014064697,0.00070771406,1.0,false
93,157,264348,0,false,1,80,10,0.0005032244,1601,714,2588,4,32,1,6,25,0.0013986015,0.0006242197,1.0,false
46,80,237478,0,false,1,83,10,0.0005700171,1472,714,2687,4,32,1,6,25,0.0013986015,0.0006788866,1.0,false
64,82,248356,0,false,1,85,10,0.00054183684,1034,768,1604,4,32,1,6,25,0.0013003901,0.00096618355,1.0,false
79,143,219681,0,false,1,85,10,0.00063036615,1544,710,2602,4,32,1,6,25,0.0014064697,0.00064724917,1.0,false
118,161,411343,0,false,4,44,16,0.00039864652,4549,1040,9987,4,33,1,6,37,0.003842459,0.0008791209,4.0,false
47,85,329350,0,false,5,228,11,0.0010327399,2056,1106,3165,26,13,2,23,22,0.004516712,0.0024307244,5.0,false
43,77,314249,0,false,5,229,11,0.0011159816,1974,1143,3324,26,13,2,23,22,0.0043706293,0.0025316456,5.0,false
43,81,322873,0,false,5,229,11,0.0010667323,2005,1106,3180,26,13,2,23,22,0.004516712,0.0024925224,5.0,false
54,95,336545,0,false,5,229,11,0.0009975062,2176,1123,3437,26,13,2,23,22,0.0044483985,0.0022967386,5.0,false
51,89,328173,0,false,5,228,11,0.0010389403,1972,1107,3114,26,13,2,23,22,0.0045126355,0.0025342118,5.0,false
56,94,329601,0,false,5,229,11,0.0010318842,2191,1135,3284,26,13,2,23,22,0.0044014086,0.0022810218,5.0,false
55,93,347054,0,false,5,228,11,0.0009498498,2061,1102,3096,26,13,2,23,22,0.0045330916,0.0024248303,5.0,false
49,87,312289,0,false,5,228,11,0.0011283376,1964,1098,3080,26,13,2,23,22,0.0045495904,0.0025445293,5.0,false
45,86,316551,0,false,5,229,11,0.001102641,1935,1115,3044,26,13,2,23,22,0.004480287,0.0025826446,5.0,false
45,83,322573,0,false,5,229,11,0.0010684803,2014,1143,3222,26,13,2,23,22,0.0043706293,0.0024813896,5.0,false
48,82,313725,0,false,5,229,11,0.0011194833,2003,1104,3088,26,13,2,23,22,0.004524887,0.00249501,5.0,false
79,143,315181,0,false,5,229,11,0.0011126327,1942,1110,3004,26,13,2,23,22,0.00450045,0.0025733402,5.0,false
45,55,308078,0,false,5,226,11,0.0011492665,1903,1095,2785,26,13,2,22,22,0.0045620436,0.0026260505,5.0,false
49,87,313584,0,false,5,228,11,0.0011205146,2018,1100,3386,26,13,2,23,22,0.004541326,0.0024764736,5.0,false
44,78,324106,0,false,5,229,11,0.0010600076,1909,1108,3049,26,13,2,23,22,0.004508566,0.002617801,5.0,false
54,88,324487,0,false,5,228,11,0.0010585403,2157,1112,3146,26,13,2,23,22,0.004492363,0.0023169601,5.0,false
42,76,322144,0,false,5,229,11,0.0010705922,2022,1106,3076,26,13,2,23,22,0.004516712,0.002471577,5.0,false
44,78,315316,0,false,5,229,11,0.001109718,1879,1105,2948,26,13,2,23,22,0.004520796,0.0026595744,5.0,false
37,68,294901,0,false,5,232,11,0.0012662731,1957,1159,3013,26,13,2,22,22,0.004310345,0.0025536262,5.0,false
42,79,317795,0,false,5,227,11,0.0010951576,1906,1102,2995,26,13,2,23,22,0.0045330916,0.0026219191,5.0,false
49,90,297985,0,false,5,214,7,0.0011477022,2081,1012,1991,26,13,2,22,22,0.004935834,0.002401537,5.0,false
44,78,330192,0,false,5,225,11,0.0010281252,1852,1095,2411,26,13,2,23,22,0.0045620436,0.002698327,5.0,false
71,162,255684,19,true,5,203,2,0.0018464966,1952,1091,1818,29,16,2,22,23,0.004578755,0.0025601638,0.25,false
44,82,319761,0,false,5,228,11,0.0010891991,2124,1100,3199,26,13,2,22,20,0.004541326,0.002352941,5.0,false
44,85,219164,0,false,5,202,2,0.00198613,879,836,623,26,13,2,21,20,0.005973716,0.0056818184,5.0,false
50,84,323211,0,false,5,227,11,0.0010701901,2118,1095,3146,26,13,2,22,20,0.0045620436,0.0023596035,5.0,false
100,120,270923,27,true,5,205,2,0.0016730318,3348,1128,16268,29,16,2,21,21,0.0044286977,0.001492983,0.17857143,false
52,151,269133,33,true,5,205,2,0.0016893216,3206,1148,14580,29,16,2,21,21,0.0043516103,0.0015590895,0.14705883,false
77,107,279764,54,true,5,204,4,0.0015099444,4581,1295,27592,29,16,2,21,21,0.0038580247,0.0010912266,0.09090909,false
58,154,266570,31,true,5,207,2,0.0017886859,2563,1184,2008,29,16,2,21,21,0.004219409,0.001950078,0.15625,false
60,97,373317,0,false,4,284,10,0.0011081495,3098,1273,3433,26,13,2,21,20,0.0031397175,0.0012907389,4.0,false
57,94,377410,0,false,4,286,10,0.0010893202,3650,1296,3569,26,13,2,21,20,0.00308404,0.0010955903,4.0,false
43,81,318526,0,false,5,229,11,0.0010962659,1876,1113,3159,26,13,2,22,20,0.0044883303,0.0026638252,5.0,false
44,83,325017,0,false,5,226,11,0.0010600616,2000,1099,2751,26,13,2,22,20,0.0045454544,0.0024987506,5.0,false
40,74,328176,0,false,5,228,11,0.0010429829,2004,1104,2834,26,13,2,22,20,0.004524887,0.0024937657,5.0,false
